hundred_block,street_name,block,n_permits,n_types,first_date,last_date,mean_gap,duration,duration_wk,duration_mn,permits_mn,permits_wk,street_address,lon,lat
2300,FEDERAL ST,2300 FEDERAL ST,2,1,2006-08-12T00:00:00Z,2015-08-22T00:00:00Z,3297,3297,471,109.9,0.0181983621474067,0.00424628450106157,"2300 FEDERAL ST, Philadelphia, PA",-75.1819977,39.9379312
2700,FEDERAL ST,2700 FEDERAL ST,6,1,2010-07-03T00:00:00Z,2014-09-13T00:00:00Z,306.6,1533,219,51.1,0.117416829745597,0.0273972602739726,"2700 FEDERAL ST, Philadelphia, PA",-75.1886095,39.938772
8600,FERNDALE ST,8600 FERNDALE ST,1,1,2006-09-23T00:00:00Z,2006-09-23T00:00:00Z,,0,0,0,Inf,Inf,"8600 FERNDALE ST, Philadelphia, PA",-75.0607686,40.0913687
3100,FERNON DR,3100 FERNON DR,1,1,2010-07-11T00:00:00Z,2010-07-11T00:00:00Z,,0,0,0,Inf,Inf,"3100 FERNON DR, Philadelphia, PA",-75.1960569,39.9337074
200,FERNON ST,200 FERNON ST,5,1,2006-10-07T00:00:00Z,2011-04-30T00:00:00Z,416.5,1666,238,55.5333333333333,0.0900360144057623,0.0210084033613445,"200 FERNON ST, Philadelphia, PA",-75.1492366,39.9273995
1700,FERNON ST,1700 FERNON ST,3,1,2007-07-28T00:00:00Z,2009-07-25T00:00:00Z,364,728,104,24.2666666666667,0.123626373626374,0.0288461538461538,"1700 FERNON ST, Philadelphia, PA",-75.1735645,39.9305946
2300,FERNON ST,2300 FERNON ST,21,2,2006-07-01T00:00:00Z,2015-07-04T00:00:00Z,164.5,3290,470,109.666666666667,0.191489361702128,0.0446808510638298,"2300 FERNON ST, Philadelphia, PA",-75.1831879,39.9319586
400,FITZGERALD ST,400 FITZGERALD ST,2,2,2007-07-04T00:00:00Z,2007-09-08T00:00:00Z,66,66,9.42857142857143,2.2,0.909090909090909,0.212121212121212,"400 FITZGERALD ST, Philadelphia, PA",-75.1543127,39.9189159
2400,FITZGERALD ST,2400 FITZGERALD ST,4,1,2006-07-29T00:00:00Z,2011-09-03T00:00:00Z,620.666666666667,1862,266,62.0666666666667,0.0644468313641246,0.0150375939849624,"2400 FITZGERALD ST, Philadelphia, PA",-75.1867786,39.9231866
300,FITZWATER ST,300 FITZWATER ST,8,1,2006-09-16T00:00:00Z,2015-10-24T00:00:00Z,475,3325,475,110.833333333333,0.0721804511278196,0.0168421052631579,"300 FITZWATER ST, Philadelphia, PA",-75.1481727,39.9389019
800,FITZWATER ST,800 FITZWATER ST,1,1,2013-10-05T00:00:00Z,2013-10-05T00:00:00Z,,0,0,0,Inf,Inf,"800 FITZWATER ST, Philadelphia, PA",-75.156096,39.9404804
2100,FITZWATER ST,2100 FITZWATER ST,15,2,2006-09-02T00:00:00Z,2014-09-13T00:00:00Z,209.5,2933,419,97.7666666666667,0.153426525741562,0.035799522673031,"2100 FITZWATER ST, Philadelphia, PA",-75.1775319,39.9431254
2200,FITZWATER ST,2200 FITZWATER ST,14,3,2006-09-02T00:00:00Z,2015-08-29T00:00:00Z,252.538461538462,3283,469,109.433333333333,0.127931769722815,0.0298507462686567,"2200 FITZWATER ST, Philadelphia, PA",-75.179172,39.943274
400,FLAMINGO ST,400 FLAMINGO ST,2,1,2006-08-12T00:00:00Z,2007-08-18T00:00:00Z,371,371,53,12.3666666666667,0.161725067385445,0.0377358490566038,"400 FLAMINGO ST, Philadelphia, PA",-75.2417343,40.0473459
600,FLAMINGO ST,600 FLAMINGO ST,2,1,2006-08-19T00:00:00Z,2008-09-13T00:00:00Z,756,756,108,25.2,0.0793650793650794,0.0185185185185185,"600 FLAMINGO ST, Philadelphia, PA",-75.2326052,40.0516348
900,FLANDERS RD,900 FLANDERS RD,8,1,2006-08-12T00:00:00Z,2014-08-16T00:00:00Z,418,2926,418,97.5333333333333,0.0820232399179768,0.0191387559808612,"900 FLANDERS RD, Philadelphia, PA",-75.25453,39.9756808
7000,FORREST AVE,7000 FORREST AVE,20,1,2007-07-28T00:00:00Z,2014-08-30T00:00:00Z,136.315789473684,2590,370,86.3333333333333,0.231660231660232,0.0540540540540541,"7000 FORREST AVE, Philadelphia, PA",-75.1524517,40.0608542
7800,FORREST AVE,7800 FORREST AVE,22,1,2006-09-02T00:00:00Z,2015-08-15T00:00:00Z,155.666666666667,3269,467,108.966666666667,0.201896604466198,0.0471092077087794,"7800 FORREST AVE, Philadelphia, PA",-75.1649923,40.0699366
8500,FORREST AVE,8500 FORREST AVE,3,1,2007-07-21T00:00:00Z,2010-07-17T00:00:00Z,546,1092,156,36.4,0.0824175824175824,0.0192307692307692,"8500 FORREST AVE, Philadelphia, PA",-75.1781893,40.0774502
8600,FORREST AVE,8600 FORREST AVE,4,1,2011-09-03T00:00:00Z,2013-09-01T00:00:00Z,243,729,104.142857142857,24.3,0.164609053497942,0.0384087791495199,"8600 FORREST AVE, Philadelphia, PA",-75.1800316,40.0785424
1800,FORRESTAL ST,1800 FORRESTAL ST,4,2,2006-08-04T00:00:00Z,2016-03-26T00:00:00Z,1174,3522,503.142857142857,117.4,0.0340715502555366,0.00795002839295855,"1800 FORRESTAL ST, Philadelphia, PA",-75.1782843,39.9105044
1900,FORRESTAL ST,1900 FORRESTAL ST,9,3,2006-05-13T00:00:00Z,2013-06-01T00:00:00Z,322,2576,368,85.8666666666667,0.104813664596273,0.0244565217391304,"1900 FORRESTAL ST, Philadelphia, PA",-75.1803703,39.9107859
800,FOULKROD ST,800 FOULKROD ST,4,1,2012-07-21T00:00:00Z,2015-05-25T00:00:00Z,346,1038,148.285714285714,34.6,0.115606936416185,0.0269749518304432,"800 FOULKROD ST, Philadelphia, PA",-75.0978837,40.0286125
1800,FOULKROD ST,1800 FOULKROD ST,1,1,2006-09-02T00:00:00Z,2006-09-02T00:00:00Z,,0,0,0,Inf,Inf,"1800 FOULKROD ST, Philadelphia, PA",-75.0783966,40.0155905
2200,FRALEY ST,2200 FRALEY ST,2,1,2012-07-07T00:00:00Z,2012-09-03T00:00:00Z,58,58,8.28571428571429,1.93333333333333,1.03448275862069,0.241379310344828,"2200 FRALEY ST, Philadelphia, PA",-75.0646377,40.0107885
2200,FRANKFORD AVE,2200 FRANKFORD AVE,1,1,2014-09-05T00:00:00Z,2014-09-05T00:00:00Z,,0,0,0,Inf,Inf,"2200 FRANKFORD AVE, Philadelphia, PA",-75.1294838,39.9798495
2400,FRANKFORD AVE,2400 FRANKFORD AVE,1,1,2014-09-05T00:00:00Z,2014-09-05T00:00:00Z,,0,0,0,Inf,Inf,"2400 FRANKFORD AVE, Philadelphia, PA",-75.127715,39.981686
3100,FRANKFORD AVE,3100 FRANKFORD AVE,10,2,2006-06-24T00:00:00Z,2015-06-28T00:00:00Z,365.666666666667,3291,470.142857142857,109.7,0.0911577028258888,0.0212701306593741,"3100 FRANKFORD AVE, Philadelphia, PA",-75.1127826,39.9919438
7700,FRANKFORD AVE,7700 FRANKFORD AVE,1,1,2015-09-13T00:00:00Z,2015-09-13T00:00:00Z,,0,0,0,Inf,Inf,"7700 FRANKFORD AVE, Philadelphia, PA",-75.0322965,40.0401116
8200,FRANKFORD AVE,8200 FRANKFORD AVE,1,1,2012-10-13T00:00:00Z,2012-10-13T00:00:00Z,,0,0,0,Inf,Inf,"8200 FRANKFORD AVE, Philadelphia, PA",-75.0238874,40.0431872
2900,FRENCH ST,2900 FRENCH ST,6,1,2007-09-01T00:00:00Z,2014-09-07T00:00:00Z,512.6,2563,366.142857142857,85.4333333333334,0.0702301989855638,0.0163870464299649,"2900 FRENCH ST, Philadelphia, PA",-75.1803607,39.988936
900,FRIENDSHIP ST,900 FRIENDSHIP ST,2,1,2014-09-06T00:00:00Z,2015-09-05T00:00:00Z,364,364,52,12.1333333333333,0.164835164835165,0.0384615384615385,"900 FRIENDSHIP ST, Philadelphia, PA",-75.079236,40.054455
4800,FRIENDSHIP ST,4800 FRIENDSHIP ST,1,1,2006-07-15T00:00:00Z,2006-07-15T00:00:00Z,,0,0,0,Inf,Inf,"4800 FRIENDSHIP ST, Philadelphia, PA",-75.037032,40.0276721
400,FULTON ST,400 FULTON ST,5,1,2007-07-14T00:00:00Z,2014-07-19T00:00:00Z,640.5,2562,366,85.4,0.0585480093676815,0.0136612021857924,"400 FULTON ST, Philadelphia, PA",-75.1498706,39.9385474
700,FULTON ST,700 FULTON ST,2,1,2013-06-02T00:00:00Z,2014-09-28T00:00:00Z,483,483,69,16.1,0.124223602484472,0.0289855072463768,"700 FULTON ST, Philadelphia, PA",-75.1545426,39.939429
200,FURLEY ST,200 FURLEY ST,11,3,2007-06-16T00:00:00Z,2014-07-26T00:00:00Z,259.7,2597,371,86.5666666666667,0.127069695802849,0.0296495956873315,"200 FURLEY ST, Philadelphia, PA",-75.1250071,40.0383264
3100,G ST,3100 G ST,7,1,2008-06-28T00:00:00Z,2014-06-14T00:00:00Z,362.833333333333,2177,311,72.5666666666667,0.0964630225080386,0.022508038585209,"3100 G ST, Philadelphia, PA",-75.1159414,39.9952699
4500,G ST,4500 G ST,2,1,2012-07-04T00:00:00Z,2015-09-07T00:00:00Z,1160,1160,165.714285714286,38.6666666666667,0.0517241379310345,0.0120689655172414,"4500 G ST, Philadelphia, PA",-75.1112223,40.0165015
6200,GARDENIA ST,6200 GARDENIA ST,4,1,2007-06-02T00:00:00Z,2015-05-24T00:00:00Z,971,2913,416.142857142857,97.1,0.0411946446961895,0.00961208376244422,"6200 GARDENIA ST, Philadelphia, PA",-75.175983,40.045788
700,GARLAND ST,700 GARLAND ST,6,1,2010-05-15T00:00:00Z,2015-08-15T00:00:00Z,383.6,1918,274,63.9333333333333,0.0938477580813347,0.0218978102189781,"700 GARLAND ST, Philadelphia, PA",-75.1089851,40.0312213
6400,GARMAN ST,6400 GARMAN ST,12,2,2007-08-18T00:00:00Z,2015-08-29T00:00:00Z,266.636363636364,2933,419,97.7666666666667,0.122741220593249,0.0286396181384248,"6400 GARMAN ST, Philadelphia, PA",-75.2272133,39.9212801
600,GAUL ST,600 GAUL ST,8,1,2008-08-16T00:00:00Z,2015-06-13T00:00:00Z,356,2492,356,83.0666666666667,0.0963081861958267,0.0224719101123596,"600 GAUL ST, Philadelphia, PA",-75.1290948,39.9750639
700,GAUL ST,700 GAUL ST,6,1,2008-06-06T00:00:00Z,2013-10-13T00:00:00Z,391,1955,279.285714285714,65.1666666666667,0.0920716112531969,0.0214833759590793,"700 GAUL ST, Philadelphia, PA",-75.1279116,39.9754763
800,GAUL ST,800 GAUL ST,1,1,2015-08-08T00:00:00Z,2015-08-08T00:00:00Z,,0,0,0,Inf,Inf,"800 GAUL ST, Philadelphia, PA",-75.1268159,39.9758505
7100,GEORGIAN RD,7100 GEORGIAN RD,7,1,2011-06-17T00:00:00Z,2015-09-06T00:00:00Z,257,1542,220.285714285714,51.4,0.136186770428016,0.0317769130998703,"7100 GEORGIAN RD, Philadelphia, PA",-75.1487867,40.0623189
500,GERHARD ST,500 GERHARD ST,2,1,2008-08-02T00:00:00Z,2015-06-20T00:00:00Z,2513,2513,359,83.7666666666667,0.0238758456028651,0.00557103064066852,"500 GERHARD ST, Philadelphia, PA",-75.2116004,40.0309961
3500,GERMANTOWN AVE,3500 GERMANTOWN AVE,2,1,2012-09-29T00:00:00Z,2013-09-21T00:00:00Z,357,357,51,11.9,0.168067226890756,0.0392156862745098,"3500 GERMANTOWN AVE, Philadelphia, PA",-75.1500119,40.0060975
3800,GERMANTOWN AVE,3800 GERMANTOWN AVE,3,1,2008-05-31T00:00:00Z,2010-06-05T00:00:00Z,367.5,735,105,24.5,0.122448979591837,0.0285714285714286,"3800 GERMANTOWN AVE, Philadelphia, PA",-75.1519114,40.0112735
3900,GERMANTOWN AVE,3900 GERMANTOWN AVE,4,1,2006-06-18T00:00:00Z,2015-08-22T00:00:00Z,1117.33333333333,3352,478.857142857143,111.733333333333,0.035799522673031,0.00835322195704057,"3900 GERMANTOWN AVE, Philadelphia, PA",-75.152465,40.012676
4200,GERMANTOWN AVE,4200 GERMANTOWN AVE,3,1,2013-08-09T00:00:00Z,2015-07-25T00:00:00Z,357.5,715,102.142857142857,23.8333333333333,0.125874125874126,0.0293706293706294,"4200 GERMANTOWN AVE, Philadelphia, PA",-75.1553475,40.0181092
5100,GERMANTOWN AVE,5100 GERMANTOWN AVE,3,1,2006-08-27T00:00:00Z,2008-08-31T00:00:00Z,367.5,735,105,24.5,0.122448979591837,0.0285714285714286,"5100 GERMANTOWN AVE, Philadelphia, PA",-75.1658017,40.0301883
6400,GERMANTOWN AVE,6400 GERMANTOWN AVE,20,1,2006-05-06T00:00:00Z,2016-05-07T00:00:00Z,192.315789473684,3654,522,121.8,0.164203612479475,0.0383141762452107,"6400 GERMANTOWN AVE, Philadelphia, PA",-75.1825589,40.045801
8100,GERMANTOWN AVE,8100 GERMANTOWN AVE,23,1,2006-05-07T00:00:00Z,2016-05-01T00:00:00Z,165.772727272727,3647,521,121.566666666667,0.18919659994516,0.0441458733205374,"8100 GERMANTOWN AVE, Philadelphia, PA",-75.2019813,40.0719254
600,GERRITT ST,600 GERRITT ST,4,2,2009-07-04T00:00:00Z,2011-08-27T00:00:00Z,261.333333333333,784,112,26.1333333333333,0.153061224489796,0.0357142857142857,"600 GERRITT ST, Philadelphia, PA",-75.1548439,39.9307814
1100,GERRITT ST,1100 GERRITT ST,1,1,2010-10-09T00:00:00Z,2010-10-09T00:00:00Z,,0,0,0,Inf,Inf,"1100 GERRITT ST, Philadelphia, PA",-75.1629573,39.931046
1800,GERRITT ST,1800 GERRITT ST,3,1,2009-06-20T00:00:00Z,2010-06-19T00:00:00Z,182,364,52,12.1333333333333,0.247252747252747,0.0576923076923077,"1800 GERRITT ST, Philadelphia, PA",-75.1743417,39.9333559
1900,GERRITT ST,1900 GERRITT ST,6,1,2007-07-07T00:00:00Z,2014-08-23T00:00:00Z,520.8,2604,372,86.8,0.0691244239631337,0.0161290322580645,"1900 GERRITT ST, Philadelphia, PA",-75.1759162,39.9335316
2000,GERRITT ST,2000 GERRITT ST,5,1,2007-07-14T00:00:00Z,2014-07-04T00:00:00Z,636.75,2547,363.857142857143,84.9,0.0588928150765607,0.0137416568511975,"2000 GERRITT ST, Philadelphia, PA",-75.1774762,39.9337352
2200,GERRITT ST,2200 GERRITT ST,5,1,2007-08-11T00:00:00Z,2014-08-23T00:00:00Z,642.25,2569,367,85.6333333333333,0.0583884780070066,0.0136239782016349,"2200 GERRITT ST, Philadelphia, PA",-75.1810064,39.934183
2600,GERRITT ST,2600 GERRITT ST,10,3,2006-07-04T00:00:00Z,2015-09-05T00:00:00Z,372.222222222222,3350,478.571428571429,111.666666666667,0.0895522388059701,0.0208955223880597,"2600 GERRITT ST, Philadelphia, PA",-75.187819,39.934954
2900,GERRITT ST,2900 GERRITT ST,4,1,2006-08-12T00:00:00Z,2012-09-03T00:00:00Z,738,2214,316.285714285714,73.8,0.0542005420054201,0.012646793134598,"2900 GERRITT ST, Philadelphia, PA",-75.192537,39.935588
6600,GERRY ST,6600 GERRY ST,6,1,2006-09-02T00:00:00Z,2013-05-11T00:00:00Z,488.6,2443,349,81.4333333333333,0.073679901760131,0.0171919770773639,"6600 GERRY ST, Philadelphia, PA",-75.1560507,40.0550015
6500,GESNER ST,6500 GESNER ST,7,1,2006-05-28T00:00:00Z,2014-07-19T00:00:00Z,495.666666666667,2974,424.857142857143,99.1333333333333,0.0706119704102219,0.0164761264290518,"6500 GESNER ST, Philadelphia, PA",-75.2335463,39.9248892
8500,GIBSON PL,8500 GIBSON PL,1,1,2012-09-02T00:00:00Z,2012-09-02T00:00:00Z,,0,0,0,Inf,Inf,"8500 GIBSON PL, Philadelphia, PA",-75.2519395,39.8941829
7400,GILBERT ST,7400 GILBERT ST,3,2,2006-07-04T00:00:00Z,2012-06-03T00:00:00Z,1080.5,2161,308.714285714286,72.0333333333333,0.04164738546969,0.00971772327626099,"7400 GILBERT ST, Philadelphia, PA",-75.1597803,40.0654323
7500,GILBERT ST,7500 GILBERT ST,8,3,2006-07-04T00:00:00Z,2014-06-07T00:00:00Z,413.571428571429,2895,413.571428571429,96.5,0.0829015544041451,0.0193436960276339,"7500 GILBERT ST, Philadelphia, PA",-75.1615581,40.0662396
7600,GILBERT ST,7600 GILBERT ST,12,3,2007-07-04T00:00:00Z,2013-08-31T00:00:00Z,204.545454545455,2250,321.428571428571,75,0.16,0.0373333333333333,"7600 GILBERT ST, Philadelphia, PA",-75.1632364,40.0671972
7700,GILBERT ST,7700 GILBERT ST,8,1,2007-09-01T00:00:00Z,2014-07-05T00:00:00Z,357,2499,357,83.3,0.0960384153661465,0.0224089635854342,"7700 GILBERT ST, Philadelphia, PA",-75.1649695,40.0681899
7800,GILBERT ST,7800 GILBERT ST,4,2,2008-09-13T00:00:00Z,2010-09-18T00:00:00Z,245,735,105,24.5,0.163265306122449,0.0380952380952381,"7800 GILBERT ST, Philadelphia, PA",-75.1661323,40.0688119
7900,GILBERT ST,7900 GILBERT ST,16,1,2006-09-09T00:00:00Z,2015-09-12T00:00:00Z,219.333333333333,3290,470,109.666666666667,0.145896656534954,0.0340425531914894,"7900 GILBERT ST, Philadelphia, PA",-75.1675459,40.0695841
8600,GILBERT ST,8600 GILBERT ST,4,1,2006-09-09T00:00:00Z,2010-09-11T00:00:00Z,487.666666666667,1463,209,48.7666666666667,0.0820232399179768,0.0191387559808612,"8600 GILBERT ST, Philadelphia, PA",-75.1810723,40.077456
1200,GILHAM ST,1200 GILHAM ST,29,2,2006-06-17T00:00:00Z,2014-07-20T00:00:00Z,105.535714285714,2955,422.142857142857,98.5,0.294416243654822,0.0686971235194586,"1200 GILHAM ST, Philadelphia, PA",-75.080722,40.044241
1300,GILHAM ST,1300 GILHAM ST,11,1,2006-08-05T00:00:00Z,2015-09-05T00:00:00Z,331.8,3318,474,110.6,0.0994575045207957,0.0232067510548523,"1300 GILHAM ST, Philadelphia, PA",-75.078989,40.043267
3000,GILHAM ST,3000 GILHAM ST,2,1,2006-09-09T00:00:00Z,2011-06-11T00:00:00Z,1736,1736,248,57.8666666666667,0.0345622119815668,0.00806451612903226,"3000 GILHAM ST, Philadelphia, PA",-75.059894,40.0322879
3100,GILHAM ST,3100 GILHAM ST,2,1,2010-09-11T00:00:00Z,2013-08-17T00:00:00Z,1071,1071,153,35.7,0.0560224089635854,0.0130718954248366,"3100 GILHAM ST, Philadelphia, PA",-75.0582741,40.0313695
4000,GILHAM ST,4000 GILHAM ST,3,1,2006-09-16T00:00:00Z,2012-08-18T00:00:00Z,1081.5,2163,309,72.1,0.0416088765603329,0.00970873786407767,"4000 GILHAM ST, Philadelphia, PA",-75.0552697,40.0302009
7000,GILLESPIE ST,7000 GILLESPIE ST,1,1,2007-06-23T00:00:00Z,2007-06-23T00:00:00Z,,0,0,0,Inf,Inf,"7000 GILLESPIE ST, Philadelphia, PA",-75.0432892,40.0297228
7100,GILLESPIE ST,7100 GILLESPIE ST,3,1,2009-07-25T00:00:00Z,2011-08-06T00:00:00Z,371,742,106,24.7333333333333,0.121293800539084,0.0283018867924528,"7100 GILLESPIE ST, Philadelphia, PA",-75.0411851,40.03079
7200,GILLESPIE ST,7200 GILLESPIE ST,3,1,2008-08-02T00:00:00Z,2008-09-13T00:00:00Z,21,42,6,1.4,2.14285714285714,0.5,"7200 GILLESPIE ST, Philadelphia, PA",-75.038914,40.0321647
1300,GILLINGHAM ST,1300 GILLINGHAM ST,1,1,2012-09-01T00:00:00Z,2012-09-01T00:00:00Z,,0,0,0,Inf,Inf,"1300 GILLINGHAM ST, Philadelphia, PA",-75.0906251,40.017018
1400,GILLINGHAM ST,1400 GILLINGHAM ST,1,1,2008-08-02T00:00:00Z,2008-08-02T00:00:00Z,,0,0,0,Inf,Inf,"1400 GILLINGHAM ST, Philadelphia, PA",-75.0885031,40.0156442
1500,GILLINGHAM ST,1500 GILLINGHAM ST,2,1,2006-06-24T00:00:00Z,2009-06-27T00:00:00Z,1099,1099,157,36.6333333333333,0.0545950864422202,0.0127388535031847,"1500 GILLINGHAM ST, Philadelphia, PA",-75.0876375,40.0151678
1800,GILLINGHAM ST,1800 GILLINGHAM ST,5,1,2007-09-09T00:00:00Z,2015-07-04T00:00:00Z,713.75,2855,407.857142857143,95.1666666666667,0.0525394045534151,0.0122591943957968,"1800 GILLINGHAM ST, Philadelphia, PA",-75.0827706,40.0120585
2800,GILLINGHAM ST,2800 GILLINGHAM ST,10,2,2007-08-04T00:00:00Z,2015-08-08T00:00:00Z,325.111111111111,2926,418,97.5333333333333,0.102529049897471,0.0239234449760766,"2800 GILLINGHAM ST, Philadelphia, PA",-75.0741765,39.9969349
1800,GINNODO ST,1800 GINNODO ST,1,1,2007-09-15T00:00:00Z,2007-09-15T00:00:00Z,,0,0,0,Inf,Inf,"1800 GINNODO ST, Philadelphia, PA",-75.166448,39.9717346
100,GLADSTONE ST,100 GLADSTONE ST,3,1,2006-07-01T00:00:00Z,2013-10-26T00:00:00Z,1337,2674,382,89.1333333333333,0.0336574420344054,0.00785340314136126,"100 GLADSTONE ST, Philadelphia, PA",-75.1494076,39.9173568
300,GLADSTONE ST,300 GLADSTONE ST,8,4,2006-07-04T00:00:00Z,2015-08-01T00:00:00Z,473.571428571429,3315,473.571428571429,110.5,0.0723981900452489,0.0168929110105581,"300 GLADSTONE ST, Philadelphia, PA",-75.1524368,39.9178718
1800,GLADSTONE ST,1800 GLADSTONE ST,10,1,2006-09-03T00:00:00Z,2014-08-31T00:00:00Z,324.333333333333,2919,417,97.3,0.102774922918808,0.0239808153477218,"1800 GLADSTONE ST, Philadelphia, PA",-75.1771444,39.9209434
300,GLEN ECHO RD,300 GLEN ECHO RD,5,1,2007-07-21T00:00:00Z,2012-09-08T00:00:00Z,469,1876,268,62.5333333333333,0.0799573560767591,0.0186567164179104,"300 GLEN ECHO RD, Philadelphia, PA",-75.1934029,40.0537672
400,GLEN ECHO RD,400 GLEN ECHO RD,7,1,2009-09-26T00:00:00Z,2015-06-20T00:00:00Z,348.833333333333,2093,299,69.7666666666667,0.100334448160535,0.0234113712374582,"400 GLEN ECHO RD, Philadelphia, PA",-75.1947689,40.052068
500,GLEN ECHO RD,500 GLEN ECHO RD,7,2,2008-06-21T00:00:00Z,2015-06-14T00:00:00Z,424.833333333333,2549,364.142857142857,84.9666666666667,0.0823852491173009,0.0192232247940369,"500 GLEN ECHO RD, Philadelphia, PA",-75.196105,40.050857
3300,GLENBROOK PL,3300 GLENBROOK PL,4,1,2007-08-18T00:00:00Z,2010-07-31T00:00:00Z,359.333333333333,1078,154,35.9333333333333,0.111317254174397,0.025974025974026,"3300 GLENBROOK PL, Philadelphia, PA",-74.9891167,40.0733176
3900,GLENDALE ST,3900 GLENDALE ST,3,1,2008-09-27T00:00:00Z,2015-06-27T00:00:00Z,1232,2464,352,82.1333333333334,0.036525974025974,0.00852272727272727,"3900 GLENDALE ST, Philadelphia, PA",-75.1019077,40.0061416
4000,GLENDALE ST,4000 GLENDALE ST,4,1,2006-07-04T00:00:00Z,2008-08-30T00:00:00Z,262.666666666667,788,112.571428571429,26.2666666666667,0.152284263959391,0.0355329949238579,"4000 GLENDALE ST, Philadelphia, PA",-75.1013592,40.0075183
4100,GLENDALE ST,4100 GLENDALE ST,7,1,2007-09-03T00:00:00Z,2015-08-29T00:00:00Z,486.166666666667,2917,416.714285714286,97.2333333333333,0.0719917723688721,0.0167980802194035,"4100 GLENDALE ST, Philadelphia, PA",-75.1011109,40.0090086
12000,GLENFIELD ST,12000 GLENFIELD ST,1,1,2006-09-02T00:00:00Z,2006-09-02T00:00:00Z,,0,0,0,Inf,Inf,"12000 GLENFIELD ST, Philadelphia, PA",-74.9762658,40.0858732
1800,GLENIFER ST,1800 GLENIFER ST,12,4,2006-05-29T00:00:00Z,2015-06-20T00:00:00Z,300.818181818182,3309,472.714285714286,110.3,0.108794197642792,0.0253853127833182,"1800 GLENIFER ST, Philadelphia, PA",-75.1539224,40.0278344
5000,GLENLOCH ST,5000 GLENLOCH ST,2,1,2006-07-04T00:00:00Z,2008-06-29T00:00:00Z,726,726,103.714285714286,24.2,0.0826446280991736,0.0192837465564738,"5000 GLENLOCH ST, Philadelphia, PA",-75.074096,40.0149535
5100,GLENLOCH ST,5100 GLENLOCH ST,1,1,2006-08-05T00:00:00Z,2006-08-05T00:00:00Z,,0,0,0,Inf,Inf,"5100 GLENLOCH ST, Philadelphia, PA",-75.0727178,40.0151479
5200,GLENLOCH ST,5200 GLENLOCH ST,12,1,2006-07-15T00:00:00Z,2015-07-25T00:00:00Z,299.727272727273,3297,471,109.9,0.10919017288444,0.0254777070063694,"5200 GLENLOCH ST, Philadelphia, PA",-75.0711298,40.0154458
6600,GLENLOCH ST,6600 GLENLOCH ST,3,1,2012-10-20T00:00:00Z,2014-09-20T00:00:00Z,350,700,100,23.3333333333333,0.128571428571429,0.03,"6600 GLENLOCH ST, Philadelphia, PA",-75.0497181,40.0250509
6700,GLENLOCH ST,6700 GLENLOCH ST,5,1,2006-09-16T00:00:00Z,2015-05-30T00:00:00Z,794.5,3178,454,105.933333333333,0.0471994965387036,0.0110132158590308,"6700 GLENLOCH ST, Philadelphia, PA",-75.0479068,40.0258229
8600,GLENLOCH ST,8600 GLENLOCH ST,1,1,2015-08-29T00:00:00Z,2015-08-29T00:00:00Z,,0,0,0,Inf,Inf,"8600 GLENLOCH ST, Philadelphia, PA",-75.0133896,40.0444877
8700,GLENLOCH ST,8700 GLENLOCH ST,11,2,2007-06-23T00:00:00Z,2015-09-05T00:00:00Z,299.6,2996,428,99.8666666666667,0.110146862483311,0.0257009345794393,"8700 GLENLOCH ST, Philadelphia, PA",-75.0105675,40.0461145
5300,GLENMORE AVE,5300 GLENMORE AVE,3,1,2014-06-15T00:00:00Z,2015-06-27T00:00:00Z,188.5,377,53.8571428571429,12.5666666666667,0.238726790450928,0.0557029177718833,"5300 GLENMORE AVE, Philadelphia, PA",-75.2152942,39.9352283
6100,GLENMORE AVE,6100 GLENMORE AVE,11,3,2006-06-17T00:00:00Z,2013-05-04T00:00:00Z,251.3,2513,359,83.7666666666667,0.131317150815758,0.0306406685236769,"6100 GLENMORE AVE, Philadelphia, PA",-75.2267231,39.9273896
6400,GLENMORE AVE,6400 GLENMORE AVE,4,1,2006-07-15T00:00:00Z,2012-04-21T00:00:00Z,702.333333333333,2107,301,70.2333333333333,0.056953013763645,0.0132890365448505,"6400 GLENMORE AVE, Philadelphia, PA",-75.2308938,39.9244149
800,GLENN ST,800 GLENN ST,2,1,2013-10-12T00:00:00Z,2014-10-04T00:00:00Z,357,357,51,11.9,0.168067226890756,0.0392156862745098,"800 GLENN ST, Philadelphia, PA",-75.0410215,40.1046454
900,GLENROY RD,900 GLENROY RD,1,1,2009-08-22T00:00:00Z,2009-08-22T00:00:00Z,,0,0,0,Inf,Inf,"900 GLENROY RD, Philadelphia, PA",-75.2270536,40.0656619
700,GLENVIEW ST,700 GLENVIEW ST,4,1,2009-06-20T00:00:00Z,2014-07-12T00:00:00Z,616,1848,264,61.6,0.0649350649350649,0.0151515151515152,"700 GLENVIEW ST, Philadelphia, PA",-75.086793,40.0531663
1100,GLENVIEW ST,1100 GLENVIEW ST,1,1,2015-07-04T00:00:00Z,2015-07-04T00:00:00Z,,0,0,0,Inf,Inf,"1100 GLENVIEW ST, Philadelphia, PA",-75.0792631,40.0487254
2000,GLENVIEW ST,2000 GLENVIEW ST,1,1,2007-09-03T00:00:00Z,2007-09-03T00:00:00Z,,0,0,0,Inf,Inf,"2000 GLENVIEW ST, Philadelphia, PA",-75.066493,40.04171
